,sector,type,usd_per_ton,output,share_exporting_firms,cutoff,supply_data,country,country_ISO,final_demand,export
7185,TUN_nmm,NMM,1000,1403.1,0.197384363,0,USD,TUN,TUN,156.3096942,276.95
7186,TUN_i_s,I_S,1000,389.01,0.272460862,0,USD,TUN,TUN,11.19530915,105.99
7187,TUN_nfm,NFM,1000,405.61,0.496881241,0,USD,TUN,TUN,27.76483947,201.54
7188,TUN_fmp,FMP,1000,1096.1,0.306769455,0,USD,TUN,TUN,184.1359181,336.25
7189,TUN_ele,ELE,1000,1746.4,0.75567453,0,USD,TUN,TUN,690.6625336,1319.71
7190,TUN_eeq,EEQ,1000,3139.6,0.974891706,0,USD,TUN,TUN,850.4442146,3060.77
7191,TUN_ome,OME,1000,775.55,0.463709625,0,USD,TUN,TUN,490.7237713,359.63
7192,TUN_mvh,MVH,1000,1135.8,0.542577919,0,USD,TUN,TUN,797.7851462,616.26
7193,TUN_otn,OTN,1000,525.16,0.912940818,0,USD,TUN,TUN,244.2958275,479.44
7194,TUN_omf,OMF,1000,1373.7,0.298726068,0,USD,TUN,TUN,1016.391416,410.36
7195,TUN_ely,ELY,1000,1847.6,0.020594284,0,USD,TUN,TUN,514.0922817,38.05
7196,TUN_gdt,GDT,1000,126.33,0.013298504,0,USD,TUN,TUN,13.68194417,1.68
7197,TUN_wtr,WTR,1000,470.99,0.046625194,0,USD,TUN,TUN,342.5038311,21.96
7198,TUN_cns,CNS,1000,5602.8,0.00150639,0,USD,TUN,TUN,5475.11496,8.44
7199,TUN_trd,TRD,1000,11983,0.023880497,0,USD,TUN,TUN,3052.831571,286.16
7200,TUN_afs,AFS,1000,3147.4,0.057177353,0,USD,TUN,TUN,2037.627312,179.96
7201,TUN_otp,OTP,1000,2377.9,0.242541739,0,USD,TUN,TUN,1162.004136,576.74
7202,TUN_wtp,WTP,1000,245.11,0.476112766,0,USD,TUN,TUN,90.74190312,116.7
7203,TUN_atp,ATP,1000,1119.5,0.678722644,0,USD,TUN,TUN,481.2142231,759.83
7204,TUN_whs,WHS,1000,630.43,0.301238837,0,USD,TUN,TUN,132.3651691,189.91
7205,TUN_cmn,CMN,1000,2799.5,0.079735667,0,USD,TUN,TUN,1217.025269,223.22
7206,TUN_ofi,OFI,1000,1142.1,0.081393923,0,USD,TUN,TUN,417.8500217,92.96
7207,TUN_ins,INS,1000,547.33,0.161694042,0,USD,TUN,TUN,310.2578802,88.5
7208,TUN_rsa,RSA,1000,714.57,0.044040472,0,USD,TUN,TUN,325.1001397,31.47
7209,TUN_obs,OBS,1000,1967.8,0.082071349,0,USD,TUN,TUN,154.9550148,161.5
7210,TUN_ros,ROS,1000,1154.2,0.170525039,0,USD,TUN,TUN,931.0621525,196.82
7211,TUN_osg,OSG,1000,3930,0.005636132,0,USD,TUN,TUN,3895.212195,22.15
7212,TUN_edu,EDU,1000,1994.2,0.029565741,0,USD,TUN,TUN,1943.509408,58.96
7213,TUN_hht,HHT,1000,4420.7,0.016463456,0,USD,TUN,TUN,4365.045997,72.78
7214,TUN_dwe,DWE,1000,3809.8,0,0,USD,TUN,TUN,3804.41847,0
7215,XNF_pdr,PDR,1000,0.54531,0.055014579,0,USD,XNF,XNF,0.000806218,0.03
7216,XNF_wht,WHT,1000,1156.2,0.001729805,0,USD,XNF,XNF,5.00643533,2
7217,XNF_gro,GRO,1000,134.48,0.013905413,0,USD,XNF,XNF,36.05481159,1.87
7218,XNF_v_f,V_F,1000,4394,0.012105143,0,USD,XNF,XNF,1768.424739,53.19
7219,XNF_osd,OSD,1000,650.05,0.004738097,0,USD,XNF,XNF,0.383112105,3.08
7220,XNF_c_b,C_B,1000,828.97,0.000205074,0,USD,XNF,XNF,115.1787052,0.17
7221,XNF_pfb,PFB,1000,120.31,0.010389826,0,USD,XNF,XNF,97.44324312,1.25
7222,XNF_ocr,OCR,1000,601.56,0.008727309,0,USD,XNF,XNF,422.4875015,5.25
7223,XNF_ctl,CTL,1000,775.15,0.001302974,0,USD,XNF,XNF,427.626034,1.01
7224,XNF_oap,OAP,1000,1159.8,0.010484566,0,USD,XNF,XNF,897.2364746,12.16
7225,XNF_rmk,RMK,1000,1840.4,5.43E-06,0,USD,XNF,XNF,6.641938197,0.01
7226,XNF_wol,WOL,1000,168.24,0.036376605,0,USD,XNF,XNF,108.0124441,6.12
7227,XNF_frs,FRS,1000,452.51,0.007977724,0,USD,XNF,XNF,394.7929055,3.61
7228,XNF_fsh,FSH,1000,712.26,0.014264454,0,USD,XNF,XNF,546.5811797,10.16
7229,XNF_coa,COA,1000,29.785,0.334732248,0,USD,XNF,XNF,2.388729248,9.97
7230,XNF_oil,OIL,1000,46392,0.613183739,0,USD,XNF,XNF,10.25688346,28446.82
7231,XNF_gas,GAS,1000,45497,0.619869442,0,USD,XNF,XNF,5701.766794,28202.2
7232,XNF_oxt,OXT,1000,6757.3,0.022276649,0,USD,XNF,XNF,483.8030991,150.53
7233,XNF_cmt,CMT,1000,1377.7,0.002627568,0,USD,XNF,XNF,1130.849432,3.62
7234,XNF_omt,OMT,1000,802.94,0.005953122,0,USD,XNF,XNF,614.4559355,4.78
7235,XNF_vol,VOL,1000,2321.5,0.003911264,0,USD,XNF,XNF,1795.621711,9.08
7236,XNF_mil,MIL,1000,4160.3,0.002985362,0,USD,XNF,XNF,2886.156875,12.42
7237,XNF_pcr,PCR,1000,3.8373,0.221509916,0,USD,XNF,XNF,0.463755142,0.85
7238,XNF_sgr,SGR,1000,350.3,0.674450471,0,USD,XNF,XNF,79.10047295,236.26
7239,XNF_ofd,OFD,1000,11453,0.005240548,0,USD,XNF,XNF,5452.568828,60.02
7240,XNF_b_t,B_T,1000,491.38,0.048984493,0,USD,XNF,XNF,385.0178107,24.07
7241,XNF_tex,TEX,1000,2131.7,0.011544776,0,USD,XNF,XNF,1470.477468,24.61
7242,XNF_wap,WAP,1000,999.97,0.023110693,0,USD,XNF,XNF,856.5639363,23.11
7243,XNF_lea,LEA,1000,617.53,0.069842761,0,USD,XNF,XNF,492.526866,43.13
7244,XNF_lum,LUM,1000,6052.6,0.001744705,0,USD,XNF,XNF,21.77655678,10.56
7245,XNF_ppp,PPP,1000,1309.1,0.019142923,0,USD,XNF,XNF,122.6793843,25.06
7246,XNF_p_c,P_C,1000,29473,0.482453771,0,USD,XNF,XNF,7210.054262,14219.36
7247,XNF_chm,CHM,1000,5308.1,0.262751267,0,USD,XNF,XNF,1832.157947,1394.71
7248,XNF_bph,BPH,1000,797.62,0.032659662,0,USD,XNF,XNF,548.1096073,26.05
7249,XNF_rpp,RPP,1000,2653,0.011029024,0,USD,XNF,XNF,520.5175169,29.26
7250,XNF_nmm,NMM,1000,12582,0.003191067,0,USD,XNF,XNF,327.3952849,40.15
7251,XNF_i_s,I_S,1000,1436.1,0.118146369,0,USD,XNF,XNF,44.6426476,169.67
7252,XNF_nfm,NFM,1000,1787.7,0.530424568,0,USD,XNF,XNF,352.0804517,948.24
7253,XNF_fmp,FMP,1000,4566.9,0.004607064,0,USD,XNF,XNF,965.0889056,21.04
7254,XNF_ele,ELE,1000,2629.3,0.035032138,0,USD,XNF,XNF,1224.250723,92.11
7255,XNF_eeq,EEQ,1000,1350.9,0.034473314,0,USD,XNF,XNF,878.4735941,46.57
7256,XNF_ome,OME,1000,3696,0.02896645,0,USD,XNF,XNF,3073.817507,107.06
7257,XNF_mvh,MVH,1000,2484.1,0.030723401,0,USD,XNF,XNF,1770.35388,76.32
7258,XNF_otn,OTN,1000,527.98,0.089795068,0,USD,XNF,XNF,389.0253871,47.41
7259,XNF_omf,OMF,1000,4512.2,0.00760383,0,USD,XNF,XNF,3650.515737,34.31
7260,XNF_ely,ELY,1000,12384,0.004538921,0,USD,XNF,XNF,4240.888028,56.21
7261,XNF_gdt,GDT,1000,1590.9,0.007945188,0,USD,XNF,XNF,384.5382028,12.64
7262,XNF_wtr,WTR,1000,1846.1,0.002334651,0,USD,XNF,XNF,1423.555919,4.31
7263,XNF_cns,CNS,1000,63894,0.005338216,0,USD,XNF,XNF,62098.70842,341.08
7264,XNF_trd,TRD,1000,51297,0.001585668,0,USD,XNF,XNF,7388.853394,81.34
7265,XNF_afs,AFS,1000,9409.1,0.004176808,0,USD,XNF,XNF,4733.724175,39.3
7266,XNF_otp,OTP,1000,6783.6,0.018294121,0,USD,XNF,XNF,1878.217068,124.1
7267,XNF_wtp,WTP,1000,920.68,0.313496546,0,USD,XNF,XNF,325.8542069,288.63
7268,XNF_atp,ATP,1000,1408.6,0.131740735,0,USD,XNF,XNF,301.4972163,185.57
7269,XNF_whs,WHS,1000,1480,0.125310811,0,USD,XNF,XNF,316.3260378,185.46
7270,XNF_cmn,CMN,1000,11381,0.027848168,0,USD,XNF,XNF,4209.177702,316.94
7271,XNF_ofi,OFI,1000,3575,0.031795804,0,USD,XNF,XNF,1001.97082,113.67
7272,XNF_ins,INS,1000,1338.5,0.168375047,0,USD,XNF,XNF,764.8065093,225.37
7273,XNF_rsa,RSA,1000,2702.5,0.011555967,0,USD,XNF,XNF,821.7701323,31.23
7274,XNF_obs,OBS,1000,12097,0.099236174,0,USD,XNF,XNF,848.4638397,1200.46
7275,XNF_ros,ROS,1000,3225,0.024195349,0,USD,XNF,XNF,2981.292502,78.03
7276,XNF_osg,OSG,1000,25970,0.000910666,0,USD,XNF,XNF,25876.37768,23.65
7277,XNF_edu,EDU,1000,11720,0.006246587,0,USD,XNF,XNF,11594.77307,73.21
7278,XNF_hht,HHT,1000,27543,0.000536252,0,USD,XNF,XNF,27448.12041,14.77
7279,XNF_dwe,DWE,1000,9530.9,0,0,USD,XNF,XNF,9503.991148,0
7280,BEN_pdr,PDR,1000,16.773,0,0,USD,BEN,BEN,0.026923665,0
7281,BEN_wht,WHT,1000,0.03112,0.321336761,0,USD,BEN,BEN,0.001364172,0.01
7282,BEN_gro,GRO,1000,221.11,0.027678531,0,USD,BEN,BEN,130.2247097,6.12
7283,BEN_v_f,V_F,1000,1372.2,0.139207113,0,USD,BEN,BEN,742.0873539,191.02
7284,BEN_osd,OSD,1000,107.88,0.061271783,0,USD,BEN,BEN,16.86996697,6.61
7285,BEN_c_b,C_B,1000,5.0322,0,0,USD,BEN,BEN,0.005031046,0
7286,BEN_pfb,PFB,1000,259.18,0.914885408,0,USD,BEN,BEN,39.562318,237.12
7287,BEN_ocr,OCR,1000,11.638,0.09279945,0,USD,BEN,BEN,0.910863939,1.08
7288,BEN_ctl,CTL,1000,28.163,0.006036289,0,USD,BEN,BEN,9.18564396,0.17
7289,BEN_oap,OAP,1000,57.612,0.011282372,0,USD,BEN,BEN,25.70632453,0.65
7290,BEN_rmk,RMK,1000,3.9319,0,0,USD,BEN,BEN,0.003953429,0
7291,BEN_wol,WOL,1000,0.0041445,0,0,USD,BEN,BEN,0.000997814,0
7292,BEN_frs,FRS,1000,180.94,0.837349398,0,USD,BEN,BEN,22.22478423,151.51
7293,BEN_fsh,FSH,1000,85.977,0.013957221,0,USD,BEN,BEN,45.65869723,1.2
7294,BEN_coa,COA,1000,0.020109,0,0,USD,BEN,BEN,2.01E-06,0
7295,BEN_oil,OIL,1000,0.077822,0.128498368,0,USD,BEN,BEN,0.000565578,0.01
7296,BEN_gas,GAS,1000,0.059615,0,0,USD,BEN,BEN,1.01E-06,0
7297,BEN_oxt,OXT,1000,15.569,0.205536643,0,USD,BEN,BEN,2.719125171,3.2
7298,BEN_cmt,CMT,1000,88.973,0.0141616,0,USD,BEN,BEN,71.80457893,1.26
7299,BEN_omt,OMT,1000,75.02,0.014396161,0,USD,BEN,BEN,59.80387564,1.08
7300,BEN_vol,VOL,1000,49.283,0.262971004,0,USD,BEN,BEN,41.31893142,12.96
7301,BEN_mil,MIL,1000,19.16,0.008872651,0,USD,BEN,BEN,7.716339904,0.17
7302,BEN_pcr,PCR,1000,10.762,0.291767329,0,USD,BEN,BEN,7.980572346,3.14
7303,BEN_sgr,SGR,1000,12.769,0.700133135,0,USD,BEN,BEN,6.724502107,8.94
7304,BEN_ofd,OFD,1000,612.06,0.022383426,0,USD,BEN,BEN,513.6303728,13.7
7305,BEN_b_t,B_T,1000,333.69,0.014834127,0,USD,BEN,BEN,312.9240434,4.95
7306,BEN_tex,TEX,1000,36.762,0.230400958,0,USD,BEN,BEN,15.29120741,8.47
7307,BEN_wap,WAP,1000,37.947,0.066144886,0,USD,BEN,BEN,28.85833875,2.51
7308,BEN_lea,LEA,1000,0.38373,0.990279624,0,USD,BEN,BEN,0.323369447,0.38
7309,BEN_lum,LUM,1000,133.6,0.312649701,0,USD,BEN,BEN,77.67400371,41.77
7310,BEN_ppp,PPP,1000,87.072,0.019409225,0,USD,BEN,BEN,18.21587985,1.69
7311,BEN_p_c,P_C,1000,7.8976,0.514080227,0,USD,BEN,BEN,3.563747816,4.06
7312,BEN_chm,CHM,1000,451.21,0.011901332,0,USD,BEN,BEN,32.82454887,5.37
7313,BEN_bph,BPH,1000,10.593,0.171811574,0,USD,BEN,BEN,7.513803842,1.82
7314,BEN_rpp,RPP,1000,548.43,0.004485531,0,USD,BEN,BEN,12.57956654,2.46
7315,BEN_nmm,NMM,1000,40.474,0.995948016,0,USD,BEN,BEN,10.2134094,40.31
7316,BEN_i_s,I_S,1000,29.973,0.696960598,0,USD,BEN,BEN,2.871734242,20.89
7317,BEN_nfm,NFM,1000,458.31,0.945953612,0,USD,BEN,BEN,96.17636747,433.54
7318,BEN_fmp,FMP,1000,2.0279,0.872824104,0,USD,BEN,BEN,0.477473728,1.77
7319,BEN_ele,ELE,1000,4.6534,0.960587957,0,USD,BEN,BEN,3.256472554,4.47
7320,BEN_eeq,EEQ,1000,2.6713,0.939617415,0,USD,BEN,BEN,1.378710404,2.51
7321,BEN_ome,OME,1000,11.667,0.959972572,0,USD,BEN,BEN,8.066539843,11.2
7322,BEN_mvh,MVH,1000,4.9396,0.95959187,0,USD,BEN,BEN,4.052241031,4.74
7323,BEN_otn,OTN,1000,1.6957,0.925871322,0,USD,BEN,BEN,1.177446692,1.57
7324,BEN_omf,OMF,1000,1.1174,0.86808663,0,USD,BEN,BEN,0.644723765,0.97
7325,BEN_ely,ELY,1000,36.77,0.000271961,0,USD,BEN,BEN,13.58714452,0.01
7326,BEN_gdt,GDT,1000,0.1122,0.178253119,0,USD,BEN,BEN,0.06858969,0.02
7327,BEN_wtr,WTR,1000,152.84,0.006346506,0,USD,BEN,BEN,65.83077749,0.97
7328,BEN_cns,CNS,1000,2387.1,0.001172971,0,USD,BEN,BEN,2032.869797,2.8
7329,BEN_trd,TRD,1000,681.76,0.038209927,0,USD,BEN,BEN,339.4272376,26.05
7330,BEN_afs,AFS,1000,214.72,0.075447094,0,USD,BEN,BEN,185.1378224,16.2
7331,BEN_otp,OTP,1000,405.74,0.345221078,0,USD,BEN,BEN,191.4261356,140.07
7332,BEN_wtp,WTP,1000,30.8,0.395779221,0,USD,BEN,BEN,12.86996109,12.19
7333,BEN_atp,ATP,1000,73.802,0.274924799,0,USD,BEN,BEN,28.92121541,20.29
7334,BEN_whs,WHS,1000,77.238,0.358243352,0,USD,BEN,BEN,30.27357841,27.67
7335,BEN_cmn,CMN,1000,520.1,0.052489906,0,USD,BEN,BEN,297.1867595,27.3
7336,BEN_ofi,OFI,1000,120.12,0.016067266,0,USD,BEN,BEN,3.553844144,1.93
7337,BEN_ins,INS,1000,14.616,0.07183908,0,USD,BEN,BEN,2.553371947,1.05
7338,BEN_rsa,RSA,1000,112.06,0.041852579,0,USD,BEN,BEN,36.19371284,4.69
7339,BEN_obs,OBS,1000,497.43,0.160223549,0,USD,BEN,BEN,31.6909901,79.7
7340,BEN_ros,ROS,1000,144.38,0.095650367,0,USD,BEN,BEN,54.8613963,13.81
7341,BEN_osg,OSG,1000,1018.5,0.000157094,0,USD,BEN,BEN,1018.411765,0.16
7342,BEN_edu,EDU,1000,427.08,0.001170741,0,USD,BEN,BEN,426.8384617,0.5
7343,BEN_hht,HHT,1000,1050.2,3.81E-05,0,USD,BEN,BEN,1050.141953,0.04
7344,BEN_dwe,DWE,1000,453.56,0,0,USD,BEN,BEN,452.3768225,0
7345,BFA_pdr,PDR,1000,17.958,0.008909678,0,USD,BFA,BFA,9.263832299,0.16
7346,BFA_wht,WHT,1000,0.15148,0.066015316,0,USD,BFA,BFA,0.006963595,0.01
7347,BFA_gro,GRO,1000,936.27,0.021649738,0,USD,BFA,BFA,799.6485445,20.27
7348,BFA_v_f,V_F,1000,176.3,0.325581395,0,USD,BFA,BFA,125.3821185,57.4
7349,BFA_osd,OSD,1000,143.87,0.711058595,0,USD,BFA,BFA,17.66102335,102.3
7350,BFA_c_b,C_B,1000,59.744,0.012386181,0,USD,BFA,BFA,43.46017224,0.74
7351,BFA_pfb,PFB,1000,503.66,0.788905214,0,USD,BFA,BFA,136.4476607,397.34
7352,BFA_ocr,OCR,1000,46.832,0.019644687,0,USD,BFA,BFA,10.77495336,0.92
7353,BFA_ctl,CTL,1000,482.01,0.004066306,0,USD,BFA,BFA,197.3989198,1.96
7354,BFA_oap,OAP,1000,161.53,0.008233765,0,USD,BFA,BFA,95.17466362,1.33
7355,BFA_rmk,RMK,1000,148.48,0.015018858,0,USD,BFA,BFA,140.5254466,2.23
7356,BFA_wol,WOL,1000,0.034612,0,0,USD,BFA,BFA,0.002750221,0
7357,BFA_frs,FRS,1000,395.23,0.028793361,0,USD,BFA,BFA,142.0457217,11.38
7358,BFA_fsh,FSH,1000,40.823,0.014942557,0,USD,BFA,BFA,37.83664449,0.61
7359,BFA_coa,COA,1000,3.3703,0.178025695,0,USD,BFA,BFA,0.050863969,0.6
7360,BFA_oil,OIL,1000,1180.1,0.994347937,0,USD,BFA,BFA,0.618948869,1173.43
7361,BFA_gas,GAS,1000,185.83,0.791045579,0,USD,BFA,BFA,8.560427782,147
7362,BFA_oxt,OXT,1000,635.56,0.117817358,0,USD,BFA,BFA,2.836272524,74.88
7363,BFA_cmt,CMT,1000,318.05,0.014526018,0,USD,BFA,BFA,291.5695258,4.62
7364,BFA_omt,OMT,1000,89.079,0.012573109,0,USD,BFA,BFA,70.31676415,1.12
7365,BFA_vol,VOL,1000,119.8,0.227712855,0,USD,BFA,BFA,83.87611435,27.28
7366,BFA_mil,MIL,1000,33.894,0.019177436,0,USD,BFA,BFA,25.67425149,0.65
7367,BFA_pcr,PCR,1000,8.6694,0.012688306,0,USD,BFA,BFA,6.006817924,0.11
7368,BFA_sgr,SGR,1000,41.018,0.012921157,0,USD,BFA,BFA,31.11199925,0.53
7369,BFA_ofd,OFD,1000,399.47,0.022604952,0,USD,BFA,BFA,347.4762632,9.03
7370,BFA_b_t,B_T,1000,538.77,0.016927446,0,USD,BFA,BFA,468.8597591,9.12
7371,BFA_tex,TEX,1000,94.073,0.116292666,0,USD,BFA,BFA,49.17849868,10.94
7372,BFA_wap,WAP,1000,126.57,0.074030181,0,USD,BFA,BFA,112.553572,9.37
7373,BFA_lea,LEA,1000,13.805,0.205722564,0,USD,BFA,BFA,12.45566001,2.84
7374,BFA_lum,LUM,1000,113.01,0.013184674,0,USD,BFA,BFA,33.85057271,1.49
7375,BFA_ppp,PPP,1000,30.32,0.018799472,0,USD,BFA,BFA,3.451082792,0.57
7376,BFA_p_c,P_C,1000,12.928,0.075030941,0,USD,BFA,BFA,1.590032794,0.97
7377,BFA_chm,CHM,1000,189.74,0.061505218,0,USD,BFA,BFA,54.79135054,11.67
7378,BFA_bph,BPH,1000,25.01,0.093162735,0,USD,BFA,BFA,16.70076587,2.33
7379,BFA_rpp,RPP,1000,75.936,0.032659081,0,USD,BFA,BFA,19.31904661,2.48
7380,BFA_nmm,NMM,1000,513.56,0.013532985,0,USD,BFA,BFA,129.2560175,6.95
7381,BFA_i_s,I_S,1000,31.738,0.208267692,0,USD,BFA,BFA,2.841578082,6.61
7382,BFA_nfm,NFM,1000,1463.9,1.069403648,0,USD,BFA,BFA,24.97653985,1565.5
7383,BFA_fmp,FMP,1000,69.973,0.046732311,0,USD,BFA,BFA,21.87971236,3.27
7384,BFA_ele,ELE,1000,118.69,0.076164799,0,USD,BFA,BFA,94.83172672,9.04
7385,BFA_eeq,EEQ,1000,68.13,0.051812711,0,USD,BFA,BFA,46.73494886,3.53
7386,BFA_ome,OME,1000,226.92,0.116208355,0,USD,BFA,BFA,168.4093762,26.37
7387,BFA_mvh,MVH,1000,141.51,0.10493958,0,USD,BFA,BFA,139.0367972,14.85
7388,BFA_otn,OTN,1000,73.652,0.628631945,0,USD,BFA,BFA,48.73956149,46.3
7389,BFA_omf,OMF,1000,83.03,0.039985547,0,USD,BFA,BFA,45.07793584,3.32
7390,BFA_ely,ELY,1000,246.06,0.005486467,0,USD,BFA,BFA,71.12071577,1.35
7391,BFA_gdt,GDT,1000,23.038,0.589026825,0,USD,BFA,BFA,4.401278901,13.57
7392,BFA_wtr,WTR,1000,268.85,0.016961131,0,USD,BFA,BFA,85.43992805,4.56
7393,BFA_cns,CNS,1000,1756.7,0.000916491,0,USD,BFA,BFA,1675.497316,1.61
7394,BFA_trd,TRD,1000,443.53,0.04682885,0,USD,BFA,BFA,245.8591326,20.77
7395,BFA_afs,AFS,1000,195.83,0.064954297,0,USD,BFA,BFA,161.1690519,12.72
7396,BFA_otp,OTP,1000,457.19,0.120518821,0,USD,BFA,BFA,76.86871833,55.1
7397,BFA_wtp,WTP,1000,49.149,0.072839732,0,USD,BFA,BFA,5.462874016,3.58
7398,BFA_atp,ATP,1000,73.041,0.254925316,0,USD,BFA,BFA,16.66024863,18.62
7399,BFA_whs,WHS,1000,111.77,0.090632549,0,USD,BFA,BFA,12.09810494,10.13
7400,BFA_cmn,CMN,1000,597.21,0.044373001,0,USD,BFA,BFA,191.0966561,26.5
7401,BFA_ofi,OFI,1000,275.35,0.151044126,0,USD,BFA,BFA,47.83431528,41.59
7402,BFA_ins,INS,1000,61.523,0.09297336,0,USD,BFA,BFA,30.4271958,5.72
7403,BFA_rsa,RSA,1000,65.258,0.029728156,0,USD,BFA,BFA,21.14652529,1.94
7404,BFA_obs,OBS,1000,283.35,0.045562026,0,USD,BFA,BFA,8.96683601,12.91
7405,BFA_ros,ROS,1000,183.71,0.18594524,0,USD,BFA,BFA,137.7921914,34.16
7406,BFA_osg,OSG,1000,944.17,0.009140303,0,USD,BFA,BFA,937.3531025,8.63
7407,BFA_edu,EDU,1000,451.89,0.086215672,0,USD,BFA,BFA,426.4629257,38.96
7408,BFA_hht,HHT,1000,992.19,0.00643022,0,USD,BFA,BFA,980.4016005,6.38
7409,BFA_dwe,DWE,1000,248.43,0,0,USD,BFA,BFA,247.9105281,0
7410,CMR_pdr,PDR,1000,17.411,0,0,USD,CMR,CMR,0.160082096,0
7411,CMR_wht,WHT,1000,0.11658,0.25733402,0,USD,CMR,CMR,0.005033276,0.03
7412,CMR_gro,GRO,1000,820.84,0.002399981,0,USD,CMR,CMR,486.5159617,1.97
7413,CMR_v_f,V_F,1000,5181.4,0.062521712,0,USD,CMR,CMR,4001.34716,323.95
7414,CMR_osd,OSD,1000,303.74,0.003588596,0,USD,CMR,CMR,228.1690845,1.09
7415,CMR_c_b,C_B,1000,104.22,9.60E-05,0,USD,CMR,CMR,3.589475565,0.01
7416,CMR_pfb,PFB,1000,231.05,0.686777754,0,USD,CMR,CMR,24.91570877,158.68
7417,CMR_ocr,OCR,1000,746.47,0.64069554,0,USD,CMR,CMR,74.53803546,478.26
7418,CMR_ctl,CTL,1000,404.97,0.002098921,0,USD,CMR,CMR,56.24941541,0.85
7419,CMR_oap,OAP,1000,758.71,0.004613093,0,USD,CMR,CMR,682.425428,3.5
7420,CMR_rmk,RMK,1000,0.055871,0,0,USD,CMR,CMR,0.010770518,0
7421,CMR_wol,WOL,1000,0.061789,0.809205522,0,USD,CMR,CMR,0.005122944,0.05
7422,CMR_frs,FRS,1000,1360.5,0.211297317,0,USD,CMR,CMR,170.3567587,287.47
7423,CMR_fsh,FSH,1000,538.56,0.001448307,0,USD,CMR,CMR,285.4137114,0.78
7424,CMR_coa,COA,1000,0.00028881,0,0,USD,CMR,CMR,9.74E-07,0
7425,CMR_oil,OIL,1000,2475,0.618133333,0,USD,CMR,CMR,0.080918393,1529.88
7426,CMR_gas,GAS,1000,89.802,0,0,USD,CMR,CMR,0.004814022,0
7427,CMR_oxt,OXT,1000,72.066,0.04676269,0,USD,CMR,CMR,21.67050891,3.37
7428,CMR_cmt,CMT,1000,1424.6,0.001670644,0,USD,CMR,CMR,950.7347618,2.38
7429,CMR_omt,OMT,1000,60.056,0.009990675,0,USD,CMR,CMR,40.16055788,0.6
7430,CMR_vol,VOL,1000,650.23,0.008335512,0,USD,CMR,CMR,300.7534393,5.42
7431,CMR_mil,MIL,1000,76.416,0.066085637,0,USD,CMR,CMR,56.65596472,5.05
7432,CMR_pcr,PCR,1000,77.787,0.055022047,0,USD,CMR,CMR,56.30397068,4.28
7433,CMR_sgr,SGR,1000,303.32,0.017704075,0,USD,CMR,CMR,107.6285789,5.37
7434,CMR_ofd,OFD,1000,2277.4,0.070606832,0,USD,CMR,CMR,1629.737503,160.8
7435,CMR_b_t,B_T,1000,1178.8,0.011163895,0,USD,CMR,CMR,785.1459569,13.16
7436,CMR_tex,TEX,1000,295.47,0.010322537,0,USD,CMR,CMR,121.9725702,3.05
7437,CMR_wap,WAP,1000,905.5,0.012192159,0,USD,CMR,CMR,670.6104182,11.04
7438,CMR_lea,LEA,1000,114.15,0.039859834,0,USD,CMR,CMR,96.86133446,4.55
7439,CMR_lum,LUM,1000,1802.4,0.266378162,0,USD,CMR,CMR,66.97988139,480.12
7440,CMR_ppp,PPP,1000,499.87,0.009622502,0,USD,CMR,CMR,51.57016624,4.81
7441,CMR_p_c,P_C,1000,1985.3,0.242366393,0,USD,CMR,CMR,544.7685801,481.17
7442,CMR_chm,CHM,1000,557.82,0.12192105,0,USD,CMR,CMR,266.0807816,68.01
7443,CMR_bph,BPH,1000,184.27,0.016660335,0,USD,CMR,CMR,89.15550212,3.07
7444,CMR_rpp,RPP,1000,483.96,0.227250186,0,USD,CMR,CMR,98.23607505,109.98
7445,CMR_nmm,NMM,1000,365.25,0.045119781,0,USD,CMR,CMR,25.50075679,16.48
7446,CMR_i_s,I_S,1000,51.423,0.365595162,0,USD,CMR,CMR,5.91122679,18.8
7447,CMR_nfm,NFM,1000,1027.8,0.488402413,0,USD,CMR,CMR,143.7587005,501.98
7448,CMR_fmp,FMP,1000,104.71,0.146022347,0,USD,CMR,CMR,10.48309862,15.29
7449,CMR_ele,ELE,1000,390.83,0.067011233,0,USD,CMR,CMR,277.1400903,26.19
7450,CMR_eeq,EEQ,1000,304.66,0.023107727,0,USD,CMR,CMR,191.5134768,7.04
7451,CMR_ome,OME,1000,906.17,0.047617997,0,USD,CMR,CMR,685.1563638,43.15
7452,CMR_mvh,MVH,1000,397.85,0.01852457,0,USD,CMR,CMR,311.564781,7.37
7453,CMR_otn,OTN,1000,98.177,0.040131599,0,USD,CMR,CMR,77.39802496,3.94
7454,CMR_omf,OMF,1000,739.5,0.015645707,0,USD,CMR,CMR,610.6149183,11.57
7455,CMR_ely,ELY,1000,1072.8,9.32E-06,0,USD,CMR,CMR,210.7198552,0.01
7456,CMR_gdt,GDT,1000,175.84,0,0,USD,CMR,CMR,0.00146283,0
7457,CMR_wtr,WTR,1000,164.62,0.004009233,0,USD,CMR,CMR,78.81725406,0.66
7458,CMR_cns,CNS,1000,2937.9,0.001875489,0,USD,CMR,CMR,2862.897242,5.51
7459,CMR_trd,TRD,1000,8477.5,0.005348275,0,USD,CMR,CMR,1729.284489,45.34
7460,CMR_afs,AFS,1000,1516,0.014505277,0,USD,CMR,CMR,1144.062516,21.99
7461,CMR_otp,OTP,1000,2637.7,0.052280396,0,USD,CMR,CMR,1683.319222,137.9
