labels,sector,type,essential,usd_per_ton,output,final_demand,share_exporting_firms,cutoff,supply_data,country,country_ISO
LBN_Maintenance and Repair,LBN_Maintenance and Repair,construction,TRUE,1000,232303.53,134501.0139,0.33107553,0,USD,Lebanon,LBN
LBN_Wholesale Trade,LBN_Wholesale Trade,trade,TRUE,1000,4388025.25,2779610.395,0.064973593,0,USD,Lebanon,LBN
LBN_Retail Trade,LBN_Retail Trade,trade,TRUE,1000,4513756.848,4130422.748,0.042492611,0,USD,Lebanon,LBN
LBN_Hotels and Restraurants,LBN_Hotels and Restraurants,service,TRUE,1000,3223302.756,2912760.867,0.039285829,0,USD,Lebanon,LBN
LBN_Transport,LBN_Transport,construction,TRUE,1000,3499487.476,1227097.007,0.185366392,0,USD,Lebanon,LBN
LBN_Post and Telecommunications,LBN_Post and Telecommunications,service,TRUE,1000,2871058.33,1463266.885,0.069492133,0,USD,Lebanon,LBN
LBN_Finacial Intermediation and Business Activities,LBN_Finacial Intermediation and Business Activities,service,TRUE,1000,19446876.51,11823999.28,0.022110618,0,USD,Lebanon,LBN
LBN_Public Administration,LBN_Public Administration,service,TRUE,1000,6341927.098,5766151.4,0.082652533,0,USD,Lebanon,LBN
"LBN_Education, Health and Other Services","LBN_Education, Health and Other Services",service,TRUE,1000,10046077.02,9110693.765,0.045523676,0,USD,Lebanon,LBN
LBN_Private Households,LBN_Private Households,service,TRUE,1000,156546.9497,104313.2024,0.325983661,0,USD,Lebanon,LBN
LBN_Others,LBN_Others,service,TRUE,1000,235693.4868,130736.3392,0.102917424,0,USD,Lebanon,LBN
LBN_Re-export & Re-import,LBN_Re-export & Re-import,imports,TRUE,1000,33103.35776,2904.242005,0.912038229,0,USD,Lebanon,LBN
LSO_Agriculture,LSO_Agriculture,agriculture,TRUE,1000,170829.0936,10759.87985,0.134715526,0,USD,Lesotho,LSO
LSO_Fishing,LSO_Fishing,agriculture,TRUE,1000,20887.3919,745.9549705,0.315973112,0,USD,Lesotho,LSO
LSO_Mining and Quarrying,LSO_Mining and Quarrying,mining,TRUE,1000,140712.2224,5403.596488,0.291392882,0,USD,Lesotho,LSO
LSO_Food & Beverages,LSO_Food & Beverages,agriculture,TRUE,1000,185158.7559,66605.27151,0.199610339,0,USD,Lesotho,LSO
LSO_Textiles and Wearing Apparel,LSO_Textiles and Wearing Apparel,manufacturing,TRUE,1000,113008.7947,73403.4594,0.257449279,0,USD,Lesotho,LSO
LSO_Wood and Paper,LSO_Wood and Paper,manufacturing,TRUE,1000,131081.4555,4575.808456,0.111978899,0,USD,Lesotho,LSO
"LSO_Petroleum, Chemical and Non-Metallic Mineral Products","LSO_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,279287.8235,23327.68764,0.111804781,0,USD,Lesotho,LSO
LSO_Metal Products,LSO_Metal Products,manufacturing,TRUE,1000,130665.4326,2273.151102,0.09794571,0,USD,Lesotho,LSO
LSO_Electrical and Machinery,LSO_Electrical and Machinery,utility,TRUE,1000,288008.0856,73282.42056,0.149945252,0,USD,Lesotho,LSO
LSO_Transport Equipment,LSO_Transport Equipment,utility,TRUE,1000,131077.909,39531.071,0.214215883,0,USD,Lesotho,LSO
LSO_Other Manufacturing,LSO_Other Manufacturing,manufacturing,TRUE,1000,53857.63411,9000.003443,0.228759021,0,USD,Lesotho,LSO
LSO_Recycling,LSO_Recycling,utility,TRUE,1000,25009.08064,12214.74654,0.425185855,0,USD,Lesotho,LSO
"LSO_Electricity, Gas and Water","LSO_Electricity, Gas and Water",utility,TRUE,1000,230660.1804,79003.94513,0.17104137,0,USD,Lesotho,LSO
LSO_Construction,LSO_Construction,construction,TRUE,1000,397835.9994,199953.7806,0.151748349,0,USD,Lesotho,LSO
LSO_Maintenance and Repair,LSO_Maintenance and Repair,construction,TRUE,1000,27687.12206,5407.988417,0.657218192,0,USD,Lesotho,LSO
LSO_Wholesale Trade,LSO_Wholesale Trade,trade,TRUE,1000,274646.4442,87951.13191,0.235387245,0,USD,Lesotho,LSO
LSO_Retail Trade,LSO_Retail Trade,trade,TRUE,1000,220071.2048,144552.1092,0.261826732,0,USD,Lesotho,LSO
LSO_Hotels and Restraurants,LSO_Hotels and Restraurants,service,TRUE,1000,178433.7715,94503.9575,0.320264522,0,USD,Lesotho,LSO
LSO_Transport,LSO_Transport,construction,TRUE,1000,210188.0923,35135.53551,0.377705779,0,USD,Lesotho,LSO
LSO_Post and Telecommunications,LSO_Post and Telecommunications,service,TRUE,1000,163875.7196,30921.40346,0.370183512,0,USD,Lesotho,LSO
LSO_Finacial Intermediation and Business Activities,LSO_Finacial Intermediation and Business Activities,service,TRUE,1000,766740.5376,250749.4977,0.064867699,0,USD,Lesotho,LSO
LSO_Public Administration,LSO_Public Administration,service,TRUE,1000,470458.8223,395781.9776,0.132503884,0,USD,Lesotho,LSO
"LSO_Education, Health and Other Services","LSO_Education, Health and Other Services",service,TRUE,1000,461441.8617,357922.0617,0.15086398,0,USD,Lesotho,LSO
LSO_Private Households,LSO_Private Households,service,TRUE,1000,22537.41403,5464.936909,0.731103295,0,USD,Lesotho,LSO
LSO_Others,LSO_Others,service,TRUE,1000,25797.28913,2483.550227,0.230404833,0,USD,Lesotho,LSO
LSO_Re-export & Re-import,LSO_Re-export & Re-import,imports,TRUE,1000,18396.05935,3287.574589,0.817499184,0,USD,Lesotho,LSO
LBR_Agriculture,LBR_Agriculture,agriculture,TRUE,1000,929332.5954,428573.3529,0.51580287,0,USD,Liberia,LBR
LBR_Fishing,LBR_Fishing,agriculture,TRUE,1000,27021.18502,2207.862523,0.409173127,0,USD,Liberia,LBR
LBR_Mining and Quarrying,LBR_Mining and Quarrying,mining,TRUE,1000,41744.08813,-5517.446379,0.021300599,0,USD,Liberia,LBR
LBR_Food & Beverages,LBR_Food & Beverages,agriculture,TRUE,1000,83145.28314,38910.93687,0.007397284,0,USD,Liberia,LBR
LBR_Textiles and Wearing Apparel,LBR_Textiles and Wearing Apparel,manufacturing,TRUE,1000,23627.26058,4665.086747,0.014990278,0,USD,Liberia,LBR
LBR_Wood and Paper,LBR_Wood and Paper,manufacturing,TRUE,1000,65036.57633,861.6570806,0.010776653,0,USD,Liberia,LBR
"LBR_Petroleum, Chemical and Non-Metallic Mineral Products","LBR_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,138948.3636,18369.86285,0.008659469,0,USD,Liberia,LBR
LBR_Metal Products,LBR_Metal Products,manufacturing,TRUE,1000,68707.87087,-5672.947066,0.010074608,0,USD,Liberia,LBR
LBR_Electrical and Machinery,LBR_Electrical and Machinery,utility,TRUE,1000,127408.2281,7783.869479,0.007938691,0,USD,Liberia,LBR
LBR_Transport Equipment,LBR_Transport Equipment,utility,TRUE,1000,64889.54767,31951.18233,0.151350737,0,USD,Liberia,LBR
LBR_Other Manufacturing,LBR_Other Manufacturing,manufacturing,TRUE,1000,30965.54673,3491.686522,0.011201932,0,USD,Liberia,LBR
LBR_Recycling,LBR_Recycling,utility,TRUE,1000,4836.404681,-3486.114242,0.223926321,0,USD,Liberia,LBR
"LBR_Electricity, Gas and Water","LBR_Electricity, Gas and Water",utility,TRUE,1000,69443.5604,20968.70961,0.004205312,0,USD,Liberia,LBR
LBR_Construction,LBR_Construction,construction,TRUE,1000,107815.7791,30516.30001,0.017488211,0,USD,Liberia,LBR
LBR_Maintenance and Repair,LBR_Maintenance and Repair,construction,TRUE,1000,10005.61437,3727.632906,0.147116147,0,USD,Liberia,LBR
LBR_Wholesale Trade,LBR_Wholesale Trade,trade,TRUE,1000,119587.2215,36511.92597,0.03071352,0,USD,Liberia,LBR
LBR_Retail Trade,LBR_Retail Trade,trade,TRUE,1000,113319.1218,96851.1833,0.015787851,0,USD,Liberia,LBR
LBR_Hotels and Restraurants,LBR_Hotels and Restraurants,service,TRUE,1000,100774.6525,86522.65185,0.034762563,0,USD,Liberia,LBR
LBR_Transport,LBR_Transport,construction,TRUE,1000,109164.8328,50021.14665,0.092864036,0,USD,Liberia,LBR
LBR_Post and Telecommunications,LBR_Post and Telecommunications,service,TRUE,1000,121355.2784,42564.43397,0.019761328,0,USD,Liberia,LBR
LBR_Finacial Intermediation and Business Activities,LBR_Finacial Intermediation and Business Activities,service,TRUE,1000,545877.5618,102719.5651,0.000463838,0,USD,Liberia,LBR
LBR_Public Administration,LBR_Public Administration,service,TRUE,1000,228803.9922,225045.0257,0.007842742,0,USD,Liberia,LBR
"LBR_Education, Health and Other Services","LBR_Education, Health and Other Services",service,TRUE,1000,289071.0897,257330.2893,0.007896131,0,USD,Liberia,LBR
LBR_Private Households,LBR_Private Households,service,TRUE,1000,6526.687925,4624.028961,0.225874353,0,USD,Liberia,LBR
LBR_Others,LBR_Others,service,TRUE,1000,18631.05093,3579.223534,0.014194394,0,USD,Liberia,LBR
LBR_Re-export & Re-import,LBR_Re-export & Re-import,imports,TRUE,1000,2043.746336,669.8872268,0.655176524,0,USD,Liberia,LBR
LBY_Agriculture,LBY_Agriculture,agriculture,TRUE,1000,667082.9142,76358.33742,0.000138488,0,USD,Libya,LBY
LBY_Fishing,LBY_Fishing,agriculture,TRUE,1000,42980.25374,8451.423922,0.002720141,0,USD,Libya,LBY
LBY_Mining and Quarrying,LBY_Mining and Quarrying,mining,TRUE,1000,4365950.753,387792.9344,0.872024756,0,USD,Libya,LBY
LBY_Food & Beverages,LBY_Food & Beverages,agriculture,TRUE,1000,1191573.269,412933.612,5.92E-05,0,USD,Libya,LBY
LBY_Textiles and Wearing Apparel,LBY_Textiles and Wearing Apparel,manufacturing,TRUE,1000,287573.3762,97221.37739,0.000242435,0,USD,Libya,LBY
LBY_Wood and Paper,LBY_Wood and Paper,manufacturing,TRUE,1000,925037.2391,38330.77266,3.96E-05,0,USD,Libya,LBY
"LBY_Petroleum, Chemical and Non-Metallic Mineral Products","LBY_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,2173768.369,267712.8145,0.003592474,0,USD,Libya,LBY
LBY_Metal Products,LBY_Metal Products,manufacturing,TRUE,1000,1016718.717,56705.57738,0.000385125,0,USD,Libya,LBY
LBY_Electrical and Machinery,LBY_Electrical and Machinery,utility,TRUE,1000,2590776.488,901500.2593,2.14E-05,0,USD,Libya,LBY
LBY_Transport Equipment,LBY_Transport Equipment,utility,TRUE,1000,1247323.843,640172.8433,2.97E-05,0,USD,Libya,LBY
LBY_Other Manufacturing,LBY_Other Manufacturing,manufacturing,TRUE,1000,383742.4485,125660.4409,0.000100138,0,USD,Libya,LBY
LBY_Recycling,LBY_Recycling,utility,TRUE,1000,128682.9354,102242.5446,0.000882504,0,USD,Libya,LBY
"LBY_Electricity, Gas and Water","LBY_Electricity, Gas and Water",utility,TRUE,1000,5141372.408,3896067.064,0.06664083,0,USD,Libya,LBY
LBY_Construction,LBY_Construction,construction,TRUE,1000,2282110.603,1410927.711,6.55E-05,0,USD,Libya,LBY
LBY_Maintenance and Repair,LBY_Maintenance and Repair,construction,TRUE,1000,75906.27544,30420.92879,0.003116635,0,USD,Libya,LBY
LBY_Wholesale Trade,LBY_Wholesale Trade,trade,TRUE,1000,1651435.669,418053.491,0.000531952,0,USD,Libya,LBY
LBY_Retail Trade,LBY_Retail Trade,trade,TRUE,1000,1001813.012,632383.0595,0.000239228,0,USD,Libya,LBY
LBY_Hotels and Restraurants,LBY_Hotels and Restraurants,service,TRUE,1000,965296.7294,578947.8782,0.001286935,0,USD,Libya,LBY
LBY_Transport,LBY_Transport,construction,TRUE,1000,1419545.314,255055.805,0.001898983,0,USD,Libya,LBY
LBY_Post and Telecommunications,LBY_Post and Telecommunications,service,TRUE,1000,1489430.642,214970.8525,0.00039706,0,USD,Libya,LBY
LBY_Finacial Intermediation and Business Activities,LBY_Finacial Intermediation and Business Activities,service,TRUE,1000,8823295.733,1062179.993,2.17E-06,0,USD,Libya,LBY
LBY_Public Administration,LBY_Public Administration,service,TRUE,1000,4683079.967,4639890.463,1.20E-05,0,USD,Libya,LBY
"LBY_Education, Health and Other Services","LBY_Education, Health and Other Services",service,TRUE,1000,4303498.218,3383818.872,7.21E-05,0,USD,Libya,LBY
LBY_Private Households,LBY_Private Households,service,TRUE,1000,48300.03668,42807.11785,0.003793632,0,USD,Libya,LBY
LBY_Others,LBY_Others,service,TRUE,1000,129393.1063,19151.70706,0.000346001,0,USD,Libya,LBY
LBY_Re-export & Re-import,LBY_Re-export & Re-import,imports,TRUE,1000,1375.59355,356.41496,0.715341716,0,USD,Libya,LBY
LIE_Agriculture,LIE_Agriculture,agriculture,TRUE,1000,339037.5316,24403.48347,0.239381402,0,USD,Liechtenstein,LIE
LIE_Fishing,LIE_Fishing,agriculture,TRUE,1000,106016.6821,7811.920707,0.847726034,0,USD,Liechtenstein,LIE
LIE_Mining and Quarrying,LIE_Mining and Quarrying,mining,TRUE,1000,230285.0991,8290.896982,0.353416207,0,USD,Liechtenstein,LIE
LIE_Food & Beverages,LIE_Food & Beverages,agriculture,TRUE,1000,752507.9334,294947.2868,0.240771918,0,USD,Liechtenstein,LIE
LIE_Textiles and Wearing Apparel,LIE_Textiles and Wearing Apparel,manufacturing,TRUE,1000,289864.9482,39451.15823,0.585441946,0,USD,Liechtenstein,LIE
LIE_Wood and Paper,LIE_Wood and Paper,manufacturing,TRUE,1000,554996.9026,33010.94465,0.290101115,0,USD,Liechtenstein,LIE
"LIE_Petroleum, Chemical and Non-Metallic Mineral Products","LIE_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,1209442.125,155840.8904,0.147656444,0,USD,Liechtenstein,LIE
LIE_Metal Products,LIE_Metal Products,manufacturing,TRUE,1000,611176.8355,24540.40429,0.263052224,0,USD,Liechtenstein,LIE
LIE_Electrical and Machinery,LIE_Electrical and Machinery,utility,TRUE,1000,1357110.032,436785.679,0.125291025,0,USD,Liechtenstein,LIE
LIE_Transport Equipment,LIE_Transport Equipment,utility,TRUE,1000,643129.0496,189104.1906,0.274958473,0,USD,Liechtenstein,LIE
LIE_Other Manufacturing,LIE_Other Manufacturing,manufacturing,TRUE,1000,300581.9007,47401.91528,0.561630754,0,USD,Liechtenstein,LIE
LIE_Recycling,LIE_Recycling,utility,TRUE,1000,131719.303,17555.37547,0.779986956,0,USD,Liechtenstein,LIE
"LIE_Electricity, Gas and Water","LIE_Electricity, Gas and Water",utility,TRUE,1000,374388.9057,54190.88682,0.25474501,0,USD,Liechtenstein,LIE
LIE_Construction,LIE_Construction,construction,TRUE,1000,881602.0301,433666.1377,0.183386988,0,USD,Liechtenstein,LIE
LIE_Maintenance and Repair,LIE_Maintenance and Repair,construction,TRUE,1000,117330.7423,14950.90207,0.786469771,0,USD,Liechtenstein,LIE
LIE_Wholesale Trade,LIE_Wholesale Trade,trade,TRUE,1000,651767.2194,121083.9892,0.140393263,0,USD,Liechtenstein,LIE
LIE_Retail Trade,LIE_Retail Trade,trade,TRUE,1000,467704.5896,256053.8027,0.239683438,0,USD,Liechtenstein,LIE
LIE_Hotels and Restraurants,LIE_Hotels and Restraurants,service,TRUE,1000,425602.8416,195329.2488,0.253059306,0,USD,Liechtenstein,LIE
LIE_Transport,LIE_Transport,construction,TRUE,1000,667957.7026,79782.75314,0.125606614,0,USD,Liechtenstein,LIE
LIE_Post and Telecommunications,LIE_Post and Telecommunications,service,TRUE,1000,651843.2382,106947.8291,0.172326219,0,USD,Liechtenstein,LIE
LIE_Finacial Intermediation and Business Activities,LIE_Finacial Intermediation and Business Activities,service,TRUE,1000,4641347.704,805903.2675,0.038462577,0,USD,Liechtenstein,LIE
LIE_Public Administration,LIE_Public Administration,service,TRUE,1000,864069.5889,657806.9631,0.20762412,0,USD,Liechtenstein,LIE
"LIE_Education, Health and Other Services","LIE_Education, Health and Other Services",service,TRUE,1000,1485675.649,889835.4005,0.136762641,0,USD,Liechtenstein,LIE
LIE_Private Households,LIE_Private Households,service,TRUE,1000,117722.7967,15660.41661,0.862549772,0,USD,Liechtenstein,LIE
LIE_Others,LIE_Others,service,TRUE,1000,148095.2143,15654.80968,0.697140332,0,USD,Liechtenstein,LIE
LIE_Re-export & Re-import,LIE_Re-export & Re-import,imports,TRUE,1000,108271.0881,5876.483011,0.945665278,0,USD,Liechtenstein,LIE
LTU_Agriculture,LTU_Agriculture,agriculture,TRUE,1000,3935068.936,482646.3176,0.133629328,0,USD,Lithuania,LTU
LTU_Fishing,LTU_Fishing,agriculture,TRUE,1000,107842.1555,76800.37263,0.237088575,0,USD,Lithuania,LTU
LTU_Mining and Quarrying,LTU_Mining and Quarrying,mining,TRUE,1000,621895.2557,42435.96377,0.629772009,0,USD,Lithuania,LTU
LTU_Food & Beverages,LTU_Food & Beverages,agriculture,TRUE,1000,7712201.378,5628979.25,0.179998988,0,USD,Lithuania,LTU
LTU_Textiles and Wearing Apparel,LTU_Textiles and Wearing Apparel,manufacturing,TRUE,1000,4919558.714,2806222.209,0.319547589,0,USD,Lithuania,LTU
LTU_Wood and Paper,LTU_Wood and Paper,manufacturing,TRUE,1000,3589316.166,-43534.9742,0.402923775,0,USD,Lithuania,LTU
"LTU_Petroleum, Chemical and Non-Metallic Mineral Products","LTU_Petroleum, Chemical and Non-Metallic Mineral Products",utility,TRUE,1000,6565162.774,992840.1097,0.508639433,0,USD,Lithuania,LTU
LTU_Metal Products,LTU_Metal Products,manufacturing,TRUE,1000,931828.7794,-152632.7212,0.89764756,0,USD,Lithuania,LTU
LTU_Electrical and Machinery,LTU_Electrical and Machinery,utility,TRUE,1000,2990450.361,1059168.526,0.457645664,0,USD,Lithuania,LTU
LTU_Transport Equipment,LTU_Transport Equipment,utility,TRUE,1000,642959.6632,-360700.5408,0.342997562,0,USD,Lithuania,LTU
LTU_Other Manufacturing,LTU_Other Manufacturing,manufacturing,TRUE,1000,1184371.171,476781.0968,0.23346539,0,USD,Lithuania,LTU
LTU_Recycling,LTU_Recycling,utility,TRUE,1000,299641.0894,49483.91504,0.270118251,0,USD,Lithuania,LTU
"LTU_Electricity, Gas and Water","LTU_Electricity, Gas and Water",utility,TRUE,1000,3485364.725,1458337.704,0.021686494,0,USD,Lithuania,LTU
LTU_Construction,LTU_Construction,construction,TRUE,1000,5284099.057,4328118.892,0.04008709,0,USD,Lithuania,LTU
LTU_Maintenance and Repair,LTU_Maintenance and Repair,construction,TRUE,1000,1779347.891,1131383.165,0.026745153,0,USD,Lithuania,LTU
LTU_Wholesale Trade,LTU_Wholesale Trade,trade,TRUE,1000,5676339.948,448437.1549,0.053889159,0,USD,Lithuania,LTU
LTU_Retail Trade,LTU_Retail Trade,trade,TRUE,1000,6087634.069,2822650.032,0.03717224,0,USD,Lithuania,LTU
LTU_Hotels and Restraurants,LTU_Hotels and Restraurants,service,TRUE,1000,1329584.23,932081.664,0.142216976,0,USD,Lithuania,LTU
LTU_Transport,LTU_Transport,construction,TRUE,1000,9181034.985,4749376.264,0.113485542,0,USD,Lithuania,LTU
LTU_Post and Telecommunications,LTU_Post and Telecommunications,service,TRUE,1000,2640915.225,753721.4448,0.108235537,0,USD,Lithuania,LTU
LTU_Finacial Intermediation and Business Activities,LTU_Finacial Intermediation and Business Activities,service,TRUE,1000,8822500.903,3825760.516,0.108828897,0,USD,Lithuania,LTU
LTU_Public Administration,LTU_Public Administration,service,TRUE,1000,3931494.434,3707997.935,0.056820227,0,USD,Lithuania,LTU
"LTU_Education, Health and Other Services","LTU_Education, Health and Other Services",service,TRUE,1000,8119808.234,6724591.096,0.042329938,0,USD,Lithuania,LTU
LTU_Private Households,LTU_Private Households,service,TRUE,1000,56397.42592,31263.07832,0.444720024,0,USD,Lithuania,LTU
LTU_Others,LTU_Others,service,TRUE,1000,879307.9992,305008.27,0.007996386,0,USD,Lithuania,LTU
LTU_Re-export & Re-import,LTU_Re-export & Re-import,imports,TRUE,1000,5432941.786,1659207.546,0.69459952,0,USD,Lithuania,LTU
LUX_Agriculture,LUX_Agriculture,agriculture,TRUE,1000,1137515.763,313053.9018,0.703792356,0,USD,Luxembourg,LUX
LUX_Fishing,LUX_Fishing,agriculture,TRUE,1000,24749.90963,1382.132304,0.943975669,0,USD,Luxembourg,LUX
LUX_Mining and Quarrying,LUX_Mining and Quarrying,mining,TRUE,1000,639695.5369,10658.33743,0.982044442,0,USD,Luxembourg,LUX
